filename,category,label,split,asymmetry_score,edge_density,center_density,border_density,boundary_ratio,h_mean,h_std,s_mean,s_std,v_mean,v_std
01__hugging_happy_frame_0016.jpg,actors,real,train,0.8533604887983707,0.029157366071428572,0.058115433673469385,0.0195046768707483,0.33561379523624035,16.641003667091837,7.813416271594238,108.20288584183673,26.199930466851153,148.63659917091837,33.1281446299538
01__hugging_happy_frame_0017.jpg,actors,real,train,0.9151219512195122,0.024473852040816327,0.056919642857142856,0.01365858843537415,0.239958435986992,15.808374521683673,8.510873008308845,106.93092315051021,28.827150317312427,152.85369499362244,32.246491221351995
01__hugging_happy_frame_0018.jpg,actors,real,train,0.901685393258427,0.012954400510204082,0.03180803571428571,0.00666985544217687,0.20968430172126784,16.638871173469386,8.175383845524872,108.43632413903062,25.242925513834063,154.55678013392858,28.043890354593685
01__hugging_happy_frame_0019.jpg,actors,real,train,0.8417721518987342,0.028559470663265307,0.054767219387755105,0.019823554421768707,0.3619536045424327,16.134825414540817,9.30484690375058,121.5692362882653,34.8268870129812,144.52961575255102,34.667119745745744
01__hugging_happy_frame_0020.jpg,actors,real,train,0.9468186134852802,0.016462053571428572,0.032126913265306124,0.011240433673469387,0.34986504042911376,15.965541294642858,6.417670291176351,117.0341796875,27.500154503651935,146.35696348852042,31.853840586897295
01__hugging_happy_frame_0021.jpg,actors,real,train,0.9727564102564102,0.017239317602040817,0.04201211734693878,0.00898171768707483,0.21378365268411267,16.381397480867346,6.869681669176726,115.9664381377551,29.093817982088087,149.77820073341837,30.361171803271063
01__hugging_happy_frame_0022.jpg,actors,real,train,0.7676950998185118,0.0,0.0,0.0,0.0,16.913524394132654,1.7861929176975069,89.47658242984694,33.37173357989681,118.96568080357143,28.805197021463115
01__hugging_happy_frame_0023.jpg,actors,real,train,0.891170431211499,0.01739875637755102,0.0431281887755102,0.008822278911564625,0.2045547148471786,16.516083386479593,7.061242749620431,109.41984215561224,25.78459030817223,153.68494897959184,28.864905855526658
01__hugging_happy_frame_0024.jpg,actors,real,train,0.8991825613079019,0.02098612882653061,0.03834502551020408,0.015199829931972789,0.3963860590435385,16.087830835459183,6.959410395043424,120.3003228635204,31.6324717653402,142.22618383290816,35.09456295503776
01__hugging_happy_frame_0025.jpg,actors,real,train,0.8807692307692307,0.017239317602040817,0.04257015306122449,0.008795705782312925,0.2066118756441297,16.30534518494898,7.711873391038395,110.59823421556122,27.447715183397197,152.57625159438774,30.576155297027203
01__hugging_happy_frame_0026.jpg,actors,real,train,0.9671717171717171,0.015525350765306123,0.028858418367346938,0.011080994897959183,0.3839645954367813,16.319056919642858,12.660455507012305,106.85363520408163,27.17399569938115,156.0828483737245,29.664753167738283
01__kitchen_pan_frame_0000.jpg,actors,real,train,0.8076190476190477,0.0,0.0,0.0,0.0,12.653200733418368,4.855937075340642,88.71059869260205,21.385104073908522,175.20760921556123,20.69634688080986
01__kitchen_pan_frame_0001.jpg,actors,real,train,0.868995633187773,0.009486607142857142,0.011957908163265306,0.008662840136054421,0.7243838666362905,26.824358258928573,15.403345592162747,65.765625,39.32228101115956,138.6328125,36.4664792417478
01__kitchen_pan_frame_0002.jpg,actors,real,train,0.795,0.008928571428571428,0.012356505102040817,0.007785926870748299,0.6300565370159119,26.074119100765305,13.076152230533859,65.96659757653062,38.57199229125158,138.9825215242347,36.06834810246922
01__kitchen_pan_frame_0003.jpg,actors,real,train,0.7588235294117647,0.01385124362244898,0.013073979591836735,0.01411033163265306,1.0791857481339964,23.817183514030614,6.614116168650713,70.8827128507653,37.58792539878429,137.44381776147958,36.66878564944651
01__kitchen_pan_frame_0004.jpg,actors,real,train,1.0,0.0,0.0,0.0,0.0,10.492446588010203,2.0003444440762954,114.15551259566327,17.832945399730914,147.4157565369898,23.320485063022474
01__kitchen_pan_frame_0005.jpg,actors,real,train,0.9090909090909091,0.029536033163265307,0.022321428571428572,0.03194090136054422,1.4308882771575644,28.419124681122447,37.611060511064835,100.08535953443878,49.723869495912766,142.33559869260205,40.69642118978713
01__kitchen_pan_frame_0006.jpg,actors,real,train,0.9027027027027027,0.03346221301020408,0.04352678571428571,0.03010735544217687,0.6916813007626921,30.630321269132654,38.966727447906955,98.76981026785714,49.797214599650495,140.5593710140306,41.65380563108347
01__kitchen_pan_frame_0007.jpg,actors,real,train,0.7712418300653595,0.035475127551020405,0.04448341836734694,0.03247236394557823,0.7299716425968612,30.689712213010203,39.027626302719256,96.69953762755102,50.55332862613123,141.5363321109694,42.706957779694285
01__kitchen_pan_frame_0008.jpg,actors,real,train,0.8492239467849224,0.03804607780612245,0.04902742346938776,0.03438562925170068,0.7013407084804653,29.480747767857142,37.751577830784804,93.8520208864796,48.29418030224647,144.3721301020408,41.612228954811656
01__kitchen_pan_frame_0009.jpg,actors,real,train,0.7380952380952381,0.03848453443877551,0.04623724489795918,0.035900297619047616,0.7764199895189393,30.867287149234695,38.09318974061233,94.48638791454081,50.37925179217831,142.96486367984693,43.514880023453905
01__kitchen_pan_frame_0010.jpg,actors,real,train,0.8801089918256131,0.03689014668367347,0.048947704081632654,0.03287096088435374,0.6715389406333258,30.5784837372449,37.78515332670871,96.34687898596938,49.0555974547899,143.01120057397958,42.10068772683711
000_frame_0000.jpg,youtube,real,train,0.8947368421052632,0.041713169642857144,0.035235969387755105,0.043872236394557826,1.245062704223465,48.014528858418366,62.04867600301657,68.7939453125,37.167152886369564,157.72813695790816,49.66318886789728
000_frame_0001.jpg,youtube,real,train,0.9460869565217391,0.03862404336734694,0.020806760204081634,0.04456313775510204,2.141659521160791,49.268973214285715,64.84722374170644,69.60050621811224,36.29379478317025,157.8068000637755,48.366405016745105
000_frame_0002.jpg,youtube,real,train,0.7442922374429224,0.04358657525510204,0.02702487244897959,0.049107142857142856,1.8170419086321477,43.50310905612245,62.68370220831252,71.57585299744898,36.126717181965724,155.38845264668367,48.18444961209074
000_frame_0003.jpg,youtube,real,train,0.7820224719101123,0.04571906887755102,0.03284438775510204,0.05001062925170068,1.522607363462539,54.46986607142857,66.57658068789472,66.90300143494898,37.866667988652196,157.35764110331633,51.676272735090656
000_frame_0004.jpg,youtube,real,train,0.8769771528998243,0.03706951530612245,0.02822066326530612,0.04001913265306122,1.418028848152906,47.05703922193877,64.0109879934657,69.28473772321429,36.181118293292336,161.2043606505102,48.46958953623661
000_frame_0005.jpg,youtube,real,train,0.7875288683602771,0.03788663903061224,0.02782206632653061,0.04124149659863945,1.4822771909691972,43.80670041454081,63.033058768193996,73.67340959821429,35.629020752751856,158.66639429209184,45.86518776915967
000_frame_0006.jpg,youtube,real,train,0.8731343283582089,0.04338727678571429,0.039142219387755105,0.044802295918367346,1.144573609915758,60.39154177295919,67.35089999011745,64.40489477040816,39.18811643017299,162.3342833227041,54.160249542052114
000_frame_0007.jpg,youtube,real,train,0.8271334792122538,0.04037786989795918,0.029336734693877552,0.04405824829931973,1.5017604037613095,56.113301179846935,66.86032598204673,66.52957589285714,38.163633640738674,161.38335060586735,52.19242828738326
000_frame_0008.jpg,youtube,real,train,0.7617328519855595,0.03631218112244898,0.026227678571428572,0.039673681972789115,1.5126069681606626,45.86069036989796,62.98447435360495,70.95133131377551,35.64710398646342,158.4173509247449,47.057900666227155
000_frame_0009.jpg,youtube,real,train,0.8074245939675174,0.03910235969387755,0.029257015306122448,0.042384141156462586,1.4486335013842653,46.97759885204081,64.72515584538193,71.3637396364796,35.72415889976244,157.11433753188774,46.120257434648394
000_frame_0010.jpg,youtube,real,train,0.7874762808349146,0.04115513392857143,0.029496173469387755,0.045041454081632654,1.5269752584388059,43.297193877551024,62.06106330752294,71.91392299107143,37.50515144075807,158.4423828125,46.008053862157375
000_frame_0011.jpg,youtube,real,train,0.8954954954954955,0.03673070790816327,0.02702487244897959,0.039965986394557826,1.4788046702287612,49.41109295280612,64.88389591794748,68.48264110331633,37.59388144210427,161.64598612882654,48.55655682819133
000_frame_0012.jpg,youtube,real,train,0.8314606741573034,0.04272959183673469,0.026785714285714284,0.04804421768707483,1.7935838331876879,49.3381497130102,65.65581783887657,68.68636399872449,36.62745552248772,158.43887515943877,48.1501459388488
000_frame_0013.jpg,youtube,real,train,0.8973509933774835,0.03704958545918367,0.020567602040816327,0.04254357993197279,2.0683748874886745,54.29506138392857,67.25548865089968,65.97935267857143,35.923536165046215,160.14646444515307,47.596524474752826
000_frame_0014.jpg,youtube,real,train,0.7518796992481203,0.04123485331632653,0.029416454081632654,0.045174319727891155,1.5356298203962049,64.1358418367347,71.15693215970316,64.2265625,35.55303677462559,158.34956951530611,48.80212997851306
000_frame_0015.jpg,youtube,real,train,0.8555045871559633,0.038584183673469385,0.016581632653061226,0.04591836734693878,2.7690637733847434,93.71119658801021,70.52953831881716,54.656469228316325,35.70733123139918,157.2860730229592,54.48345090711944
001_frame_0000.jpg,youtube,real,train,0.8054919908466819,0.03063217474489796,0.03284438775510204,0.029894770408163265,0.9101664632812733,22.478296396683675,16.24483603976061,75.40848214285714,26.719705030520988,126.28501674107143,61.98023945757864
001_frame_0001.jpg,youtube,real,train,0.851581508515815,0.01913265306122449,0.024872448979591837,0.01721938775510204,0.692279859107203,22.172054368622447,19.456202068248402,78.86786511479592,27.74217129415899,122.10417330994898,64.02185253616585
001_frame_0002.jpg,youtube,real,train,0.908695652173913,0.016641422193877552,0.025988520408163265,0.013525722789115647,0.5204298723752994,21.231525031887756,18.80080138205054,82.10772082270408,27.628634665196113,124.38221460459184,63.34477928626098
001_frame_0003.jpg,youtube,real,train,0.9278557114228457,0.020448022959183673,0.02766262755102041,0.01804315476190476,0.6522338666043533,21.5595703125,18.72912312682597,79.89867665816327,28.48721576245607,124.97688137755102,64.54544369130448
001_frame_0004.jpg,youtube,real,train,0.8705501618122977,0.01887356505102041,0.021205357142857144,0.018096301020408163,0.8533432167770253,22.797472895408163,19.206409323743763,77.31967474489795,26.947962633059674,123.45232780612245,63.96327089260131
001_frame_0005.jpg,youtube,real,train,0.7570093457943925,0.020746970663265307,0.029894770408163265,0.017697704081632654,0.5919801978677278,21.563974808673468,17.609203190576753,79.90005181760205,28.629190969555786,122.75370695153062,63.108788884787536
001_frame_0006.jpg,youtube,real,train,0.8690476190476191,0.017338966836734693,0.02431441326530612,0.015013818027210885,0.6174609439450901,19.942422672193878,18.287620804225156,80.90043048469387,30.074805939555585,121.13763552295919,61.70786950222505
001_frame_0007.jpg,youtube,real,train,0.8434343434343434,0.022979113520408163,0.026785714285714284,0.021710246598639456,0.8104856148862506,20.40298150510204,17.19325721872382,78.55482700892857,29.208449350327083,118.2933274872449,64.78070727614018
001_frame_0008.jpg,youtube,real,train,0.8271334792122538,0.02353714923469388,0.030293367346938774,0.021285076530612245,0.70260838547477,17.895448022959183,15.931962773789781,86.69373804209184,30.802616015363434,116.53625239158163,63.69533909506271
001_frame_0009.jpg,youtube,real,train,0.7792207792207793,0.02969547193877551,0.036431760204081634,0.027450042517006803,0.7534439433971715,16.807019292091837,14.168161975769136,84.20519770408163,29.086799723189444,123.80719866071429,67.4689555700809
001_frame_0010.jpg,youtube,real,train,0.8135593220338984,0.019969706632653062,0.03093112244897959,0.016315901360544217,0.5274743557431655,16.494060905612244,17.645860695249112,88.21492346938776,32.519164490770926,119.32136878188776,66.18411073693161
001_frame_0011.jpg,youtube,real,train,0.9039145907473309,0.022600446428571428,0.029017857142857144,0.020461309523809524,0.7051039061628235,15.806501116071429,17.285773270989388,86.56261957908163,27.80851598431765,126.68596540178571,67.85219976662775
001_frame_0012.jpg,youtube,real,train,0.7993421052631579,0.019969706632653062,0.029097576530612245,0.016927083333333332,0.5817151679404566,15.566485969387756,17.078511238797475,90.6243821747449,28.12527201216513,117.01602359693878,63.01513460300753
001_frame_0013.jpg,youtube,real,train,0.8181818181818181,0.021823182397959183,0.028380102040816327,0.019637542517006803,0.6919231849688232,14.680125956632653,10.19924086107874,87.36268335459184,25.319707137357394,127.75109614158163,66.48426951023315
001_frame_0014.jpg,youtube,real,train,0.8203592814371258,0.01725924744897959,0.025510204081632654,0.014508928571428572,0.5687277058739297,15.678451849489797,16.98272854521543,88.97124123086735,30.02032139550767,119.50187340561224,66.17283750985104
001_frame_0015.jpg,youtube,real,train,0.8526912181303117,0.02473294005102041,0.027503188775510203,0.023809523809523808,0.8656690078684984,16.404834980867346,18.933824441158823,84.92510363520408,26.861175156289928,127.25095663265306,67.10701484946094
001_frame_0016.jpg,youtube,real,train,0.8930131004366813,0.01735889668367347,0.022161989795918366,0.015757865646258504,0.710999093144037,16.840640943877553,18.014828211637298,88.7227558992347,28.892336439563124,117.0287786989796,63.222407046721834
001_frame_0017.jpg,youtube,real,train,0.887218045112782,0.01921237244897959,0.022799744897959183,0.018016581632653062,0.7901751330179421,15.870555644132653,15.074785839488339,89.22737962372449,30.046146887726,119.37250876913265,66.53039377884896
001_frame_0018.jpg,youtube,real,train,0.8589211618257262,0.0204280931122449,0.029974489795918366,0.01724596088435374,0.5753354157603139,16.299426020408163,14.211023651701552,89.79255022321429,30.954140177851176,118.44437579719387,64.55348695176532
002_frame_0000.jpg,youtube,real,train,0.8784403669724771,0.029675542091836735,0.035076530612244895,0.027875212585034014,0.7946743142547016,23.62272799744898,41.06448996149625,101.98738440688776,24.22297198812259,140.15031090561226,47.1709763683387
002_frame_0001.jpg,youtube,real,train,0.8135593220338984,0.03822544642857143,0.057318239795918366,0.031861181972789115,0.5558549290993547,25.912109375,45.49155605779457,101.45392219387755,25.548218041099833,138.21892936862244,47.38648241995718
002_frame_0002.jpg,youtube,real,train,0.779291553133515,0.03459821428571429,0.04272959183673469,0.03188775510204082,0.7462511922109047,25.11102917729592,44.8067328054226,106.46133609693878,25.974882005841643,136.62790975765307,47.96318522763717
002_frame_0003.jpg,youtube,real,train,0.8118811881188119,0.03268494897959184,0.047751913265306124,0.02766262755102041,0.5792867002130759,21.964046556122447,40.63799319787942,108.61726721938776,26.060041391521782,140.30723852040816,45.54581243312175
002_frame_0004.jpg,youtube,real,train,0.7535816618911175,0.036631058673469385,0.06305803571428571,0.02782206632653061,0.4412066567682648,23.753348214285715,43.37280351156386,106.91850685586735,26.681985079392017,139.13679846938774,46.135184596993554
002_frame_0005.jpg,youtube,real,train,0.7972508591065293,0.03182796556122449,0.045998086734693876,0.027104591836734693,0.5892419558906504,20.672413105867346,38.593255660259736,108.07318239795919,24.154423407850388,141.09275350765307,44.704347456869016
002_frame_0006.jpg,youtube,real,train,0.7649769585253456,0.032724808673469385,0.04097576530612245,0.029974489795918366,0.7314996577204154,25.010801977040817,43.911197689791905,107.24884406887755,26.207003223488087,139.9747090242347,46.74292211034456
002_frame_0007.jpg,youtube,real,train,0.8369565217391304,0.037109375,0.05795599489795918,0.030160501700680274,0.520394505508468,27.532605229591837,46.74283593038424,109.97052375637755,27.16851664130878,133.7295918367347,49.76515300933563
002_frame_0008.jpg,youtube,real,train,0.9102902374670184,0.03268494897959184,0.05277423469387755,0.025988520408163265,0.4924377988825541,28.29067681760204,47.088261786681244,109.38673867984694,27.046643655619665,133.0068359375,50.604397234203375
002_frame_0009.jpg,youtube,real,train,0.8215384615384616,0.034080038265306124,0.05277423469387755,0.027848639455782313,0.5276838581072768,22.967594068877553,42.03997669154356,107.75669642857143,25.848686828736373,138.6317761479592,46.36636644533133
002_frame_0010.jpg,youtube,real,train,0.8542857142857143,0.03089126275510204,0.0349968112244898,0.029522746598639456,0.8435597989048197,27.332748724489797,46.307104679344825,108.33956473214286,28.37342751647183,133.69702646683675,49.998398849592135
002_frame_0011.jpg,youtube,real,train,0.8380952380952381,0.03471779336734694,0.056361607142857144,0.027503188775510203,0.4879687113443916,25.860311702806122,45.773030911568576,109.2369459502551,25.820977797202946,134.74818638392858,48.90093175731029
002_frame_0012.jpg,youtube,real,train,0.8073394495412844,0.03647161989795918,0.05970982142857143,0.028725552721088437,0.48107783537111676,23.54330755739796,42.50821449835461,107.22002551020408,25.633077574556413,136.9486009247449,47.74706457550731
002_frame_0013.jpg,youtube,real,train,0.7349397590361446,0.032724808673469385,0.05349170918367347,0.02580250850340136,0.4823556125154445,24.422652264030614,43.827273188145675,106.81808035714286,25.856690195843875,136.34119897959184,48.168933008445826
002_frame_0014.jpg,youtube,real,train,0.7717948717948718,0.033681441326530615,0.051658163265306124,0.02768920068027211,0.5359978545929711,23.977818080357142,42.17047093750872,104.97552614795919,26.883887036974226,140.6142578125,48.05478183031763
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0000.jpg,DeepFakeDetection,fake,val,0.9315476190476191,0.037228954081632654,0.03834502551020408,0.036856930272108845,0.9611668949185105,35.35385443239796,49.33313993333745,83.70212850765306,54.891066827018676,140.03493702168367,37.93701820169705
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0001.jpg,DeepFakeDetection,fake,val,0.9407407407407408,0.029715401785714284,0.0390625,0.02659970238095238,0.680934949017686,31.256437340561224,45.45899555687081,89.32748724489795,55.94051958729259,138.94491390306123,37.938308412178
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0002.jpg,DeepFakeDetection,fake,val,0.9188311688311688,0.028260522959183673,0.03595344387755102,0.025696215986394558,0.7146881780151404,33.916135204081634,48.63295183969851,90.50665656887755,55.472669590011996,139.46189413265307,37.59581115462195
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0003.jpg,DeepFakeDetection,fake,val,0.9122340425531915,0.030652104591836735,0.03714923469387755,0.02848639455782313,0.7667890874056243,42.01606345663265,53.7097412882293,80.70157047193878,50.7509533477908,143.67416693239795,41.97031110693394
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0004.jpg,DeepFakeDetection,fake,val,0.9106382978723404,0.033302774234693876,0.0349968112244898,0.03273809523809524,0.9354326482904932,37.591039540816325,51.36931771672766,84.39728156887755,49.70983818501666,143.26193797831633,41.04582042043486
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0005.jpg,DeepFakeDetection,fake,val,0.9230769230769231,0.03533561862244898,0.038185586734693876,0.03438562925170068,0.9004635447152994,40.750318877551024,53.07519649213679,81.20679209183673,49.585086167052474,144.8503268494898,41.81223449537809
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0006.jpg,DeepFakeDetection,fake,val,0.852,0.02977519132653061,0.03364158163265306,0.02848639455782313,0.8467362840601567,41.333765146683675,52.20231165740272,73.51401068239795,44.98430143336926,153.2839205994898,41.78904788364718
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0007.jpg,DeepFakeDetection,fake,val,0.9378531073446328,0.03364158163265306,0.034677933673469385,0.03329613095238095,0.9601255697736079,24.52216198979592,41.733932104277855,96.14357461734694,50.57633315391786,156.9981465242347,45.31420097696415
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0008.jpg,DeepFakeDetection,fake,val,0.9659863945578231,0.033103475765306124,0.021364795918367346,0.03701636904761905,1.7325059730537586,26.534060108418366,37.62060691162239,84.33717315051021,50.497722757366404,150.61971859056123,37.212581805451784
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0009.jpg,DeepFakeDetection,fake,val,0.7944444444444445,0.02863919005102041,0.024713010204081634,0.029947916666666668,1.211778922941475,31.1090162627551,45.35138147135175,79.29223134566327,45.555391846837715,148.9065090880102,33.996193899609324
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0010.jpg,DeepFakeDetection,fake,val,0.8485714285714285,0.023477359693877552,0.041135204081632654,0.01759141156462585,0.4276381828939931,27.200334821428573,42.303637439828336,74.76492745535714,35.15809953165973,164.4982063137755,38.61185563243016
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0011.jpg,DeepFakeDetection,fake,val,0.8288288288288288,0.027722417091836735,0.03324298469387755,0.025882227891156462,0.7785537181986225,45.895188934948976,51.37079890717397,58.87420280612245,40.492718792315785,173.54392538265307,42.30600541857592
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0012.jpg,DeepFakeDetection,fake,val,0.8991596638655462,0.00817123724489796,0.0015943877551020409,0.010363520408163265,6.495925755366234,35.867067920918366,46.263221906742004,75.40678810586735,44.904219755485286,155.55990911989795,35.13422692092465
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0013.jpg,DeepFakeDetection,fake,val,0.8941798941798942,0.014409279336734694,0.0,0.01921237244897959,19212.372448979593,38.359255420918366,49.66398896283608,86.97652264030613,51.069448939153304,143.08575813137756,37.40122460583499
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0014.jpg,DeepFakeDetection,fake,val,0.926605504587156,0.01602359693877551,0.0028698979591836736,0.02040816326530612,7.108634147034987,31.484414859693878,47.411362866414734,85.56110491071429,47.887239556061076,144.59964923469389,41.29525862326288
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0015.jpg,DeepFakeDetection,fake,val,0.6614173228346456,0.0225406568877551,0.010682397959183673,0.026493409863945577,2.479867357292563,38.32499601403061,51.86450004574614,70.17243303571429,41.873805408013666,161.10212053571428,38.037757410327174
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0016.jpg,DeepFakeDetection,fake,val,0.9840319361277445,0.00665656887755102,0.00470344387755102,0.007307610544217687,1.553342060065512,45.580735809948976,57.375836950072795,80.88151705994898,46.46989460382519,152.41515864158163,43.01294615527581
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0017.jpg,DeepFakeDetection,fake,val,0.5816326530612245,0.0284000318877551,0.02782206632653061,0.028592687074829932,1.0276612483781289,42.31616709183673,57.26412187506755,68.8929368622449,43.577952722735176,158.51853475765307,41.0987270407603
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0018.jpg,DeepFakeDetection,fake,val,0.7584541062801933,0.016083386479591837,0.01020408163265306,0.01804315476190476,1.7680558971887423,44.85833864795919,56.60456193965479,63.755859375,39.53119057966811,172.4510124362245,35.81909887420288
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0019.jpg,DeepFakeDetection,fake,val,0.7209302325581395,0.025948660714285716,0.02574936224489796,0.026015093537414966,1.0102806822676624,45.77525111607143,58.24522528133188,67.27399553571429,41.66432476370265,168.31006855867346,43.76377196534059
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0020.jpg,DeepFakeDetection,fake,val,0.9444444444444444,0.008071588010204082,0.023995535714285716,0.0027636054421768708,0.11516685054383204,59.701052295918366,66.66306983115608,67.03306361607143,48.33811771049288,163.30624202806123,43.18466145465195
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0021.jpg,DeepFakeDetection,fake,val,0.972972972972973,0.01207748724489796,0.0,0.01610331632653061,16103.316326530612,21.359833386479593,45.28537413971001,86.65900031887755,23.63266594572369,133.91049505739795,42.01312484575863
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0022.jpg,DeepFakeDetection,fake,val,0.9589041095890412,0.015146683673469387,0.008290816326530613,0.017431972789115645,2.102310531570756,25.951430963010203,52.99371620499677,86.66043526785714,26.749412340995516,141.62735172193877,43.702699061538624
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0023.jpg,DeepFakeDetection,fake,val,0.8408551068883611,0.005779655612244898,0.0,0.007706207482993197,7706.207482993197,24.396265146683675,49.21016467479054,84.55837452168367,28.236788544386954,151.9240872130102,38.065623156576805
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0024.jpg,DeepFakeDetection,fake,val,0.9490740740740741,0.008908641581632654,0.0,0.011878188775510204,11878.188775510205,25.767418686224488,51.40069963679357,80.70380261479592,26.475124115968505,158.09851323341837,42.02777066460906
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0025.jpg,DeepFakeDetection,fake,val,0.9204545454545454,0.01620296556122449,0.03970025510204082,0.008370535714285714,0.21083806274566447,50.466776945153065,59.994171003455754,74.68937340561224,43.951425569465286,167.80203683035714,41.37418994478673
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0026.jpg,DeepFakeDetection,fake,val,0.9553571428571429,0.012456154336734694,0.0,0.016608205782312924,16608.205782312925,20.5794602997449,40.108324800063606,91.8037109375,24.529761893080796,143.22401147959184,46.10856971876348
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0027.jpg,DeepFakeDetection,fake,val,0.8907849829351536,0.010224011479591837,0.0029496173469387753,0.012648809523809524,4.286834935384789,20.695212850765305,40.398204727381724,89.31088568239795,24.30650759915408,145.22863520408163,44.195782169005554
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0028.jpg,DeepFakeDetection,fake,val,0.9090909090909091,0.010981345663265306,0.006377551020408163,0.01251594387755102,1.9621923282429312,18.616808832908163,30.723404151364562,91.44489397321429,38.43535584690693,148.8968431122449,42.42865646315888
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0029.jpg,DeepFakeDetection,fake,val,0.9192546583850931,0.02867904974489796,0.03372130102040816,0.02699829931972789,0.8006066757837484,43.5373684630102,60.011023503411884,78.1141581632653,44.61291319469433,159.34958944515307,48.21522131440582
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0030.jpg,DeepFakeDetection,fake,val,0.9591194968553459,0.022700095663265307,0.0042251275510204085,0.028858418367346938,6.8285724978601285,22.060666454081634,42.130310663424446,89.71601961096938,28.769089077632582,149.22879464285714,49.853400647023314
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0031.jpg,DeepFakeDetection,fake,val,0.9518072289156626,0.01522640306122449,0.0005580357142857143,0.020115858843537414,35.98313726563902,21.452108577806122,44.8054687803109,93.35825892857143,24.228939980019863,135.47540656887756,40.88202583173959
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0032.jpg,DeepFakeDetection,fake,val,0.8844221105527639,0.012197066326530613,0.0014349489795918368,0.015784438775510203,10.992339560697255,25.063675860969386,52.399257911387124,84.84177694515306,22.809690588804724,135.18777901785714,38.814846771828876
02_01__walking_down_indoor_hall_disgust__YVGY8LOK_frame_0033.jpg,DeepFakeDetection,fake,val,0.8066037735849056,0.020886479591836735,0.023198341836734693,0.020115858843537414,0.8670874796838082,24.005341198979593,40.53336028224236,73.2847975127551,34.11583315438823,162.6387715242347,51.225446328169596
02_01__walking_outside_cafe_disgusted__YVGY8LOK_frame_0000.jpg,DeepFakeDetection,fake,val,0.7776096822995462,0.0,0.0,0.0,0.0,119.07150829081633,80.51513206915092,78.58304767219387,44.0183252882664,135.84095982142858,57.421289235762636
02_01__walking_outside_cafe_disgusted__YVGY8LOK_frame_0001.jpg,DeepFakeDetection,fake,val,0.8068493150684931,0.0024713010204081634,0.00350765306122449,0.0021258503401360546,0.6058878729361036,114.11674904336735,81.77865764210767,79.76723931760205,44.01848344870786,133.39825813137756,58.240541126735984
02_01__walking_outside_cafe_disgusted__YVGY8LOK_frame_0002.jpg,DeepFakeDetection,fake,val,0.7684069611780455,0.006636639030612245,0.011160714285714286,0.005128613945578231,0.45948263987927634,114.767578125,81.52378732440538,78.45942283163265,46.58058334837639,135.41382334183675,59.22145583247487
02_01__walking_outside_cafe_disgusted__YVGY8LOK_frame_0003.jpg,DeepFakeDetection,fake,val,0.786046511627907,0.010722257653061224,0.014668367346938776,0.00940688775510204,0.6412606305796196,110.75651705994898,82.30233431728705,86.04025829081633,48.91354221206797,129.01237643494898,58.78622982475409
02_01__walking_outside_cafe_disgusted__YVGY8LOK_frame_0004.jpg,DeepFakeDetection,fake,val,0.7733026467203683,0.016183035714285716,0.017617984693877552,0.0157047193877551,0.8913521216243724,110.69951769770408,82.45926645785411,84.93889508928571,49.40773275883501,129.67261240433675,59.34021218470858
